"Company","Domain","Rank","Primary Website","Primary Domain","Number of Employees","Change in 
Rank","Revenues
($millions)","Revenue 
Change","Profits
($millions)","Profit 
Change","Assets
($millions)","Market Value 
As of 3/31/22 ($m)","MX Lookup Result"
"ConocoPhillips","conocophillips.in","77","https://www.conocophillips.com/","conocophillips.com","9900","79","48349","1.511","8079","0","90661","129605","['10 custmx.register.com.']"
"ConocoPhillips","conocophillips.fr","77","https://www.conocophillips.com/","conocophillips.com","9900","79","48349","1.511","8079","0","90661","129605","['10 custmx.register.com.']"
"ConocoPhillips","conocophillips.com","77","https://www.conocophillips.com/","conocophillips.com","9900","79","48349","1.511","8079","0","90661","129605","['10 conocophillips-com.mail.protection.outlook.com.']"
"ConocoPhillips","conocophillips.co.uk","77","https://www.conocophillips.com/","conocophillips.com","9900","79","48349","1.511","8079","0","90661","129605","['10 custmx.cscdns.net.']"
"ConocoPhillips","conocophillips.au","77","https://www.conocophillips.com/","conocophillips.com","9900","79","48349","1.511","8079","0","90661","129605","['10 custmx.cscdns.net.']"
"ConocoPhillips","conocophillips.ae","77","https://www.conocophillips.com/","conocophillips.com","9900","79","48349","1.511","8079","0","90661","129605","['10 custmx.register.com.']"
"Liberty Mutual Insurance Group","libertymutualsolutions.com","78","https://www.libertymutualgroup.com/","libertymutualgroup.com","45000","-7","48200","0.101","3068","3.047","156043","0","['1 bh.markmonitor.com.']"
"Liberty Mutual Insurance Group","libertymutualinsurance.com","78","https://www.libertymutualgroup.com/","libertymutualgroup.com","45000","-7","48200","0.101","3068","3.047","156043","0","['1 bh.markmonitor.com.']"
"Liberty Mutual Insurance Group","libertymutualgroup.com","78","https://www.libertymutualgroup.com/","libertymutualgroup.com","45000","-7","48200","0.101","3068","3.047","156043","0","['5 lm-virus-01.lmig.com.']"
"Liberty Mutual Insurance Group","libertymutual.com","78","https://www.libertymutualgroup.com/","libertymutualgroup.com","45000","-7","48200","0.101","3068","3.047","156043","0","['10 mx-pdc.lmig.com.', '10 mx-kdc.lmig.com.']"
"Liberty Mutual Insurance Group","liberty-it.co.uk","78","https://www.libertymutualgroup.com/","libertymutualgroup.com","45000","-7","48200","0.101","3068","3.047","156043","0","['10 mx-kdc.lmig.com.', '10 mx-pdc.lmig.com.']"
"Progressive","progressivecontrols.net","79","https://www.progressive.com/","progressive.com","49077","-5","47702","0.118","3350.9","-0.413","71132","66670","['0 progressivecontrols-net.mail.protection.outlook.com.']"
"Progressive","progressivecontrols.com","79","https://www.progressive.com/","progressive.com","49077","-5","47702","0.118","3350.9","-0.413","71132","66670","['0 progressivecontrols.com.']"
"Progressive","progressive.com","79","https://www.progressive.com/","progressive.com","49077","-5","47702","0.118","3350.9","-0.413","71132","66670","['10 mx2.hc4529-39.iphmx.com.', '10 mx1.hc4529-39.iphmx.com.']"
"Nationwide","nationwide.com","80","https://www.nationwide.com/","nationwide.com","24134","-4","47376","0.13","1617.2","0","278412","0","['10 mx2.hc2638-63.iphmx.com.', '10 mx1.hc2638-63.iphmx.com.']"
"Nationwide","nationwide.co.uk","80","https://www.nationwide.com/","nationwide.com","24134","-4","47376","0.13","1617.2","0","278412","0","['20 cluster3a.eu.messagelabs.com.', '10 cluster3.eu.messagelabs.com.']"
"Nationwide","nationwide-business.co.uk","80","https://www.nationwide.com/","nationwide.com","24134","-4","47376","0.13","1617.2","0","278412","0","['10 relay1.netnames.net.', '20 relay2.netnames.net.']"
"Tyson Foods","tysonfoodsinc.com","81","https://www.tysonfoods.com/","tysonfoods.com","137000","-8","47049","0.089","3047","0.478","36309","32488","['10 mail.idp365.net.']"
"Tyson Foods","tysonfoods.org","81","https://www.tysonfoods.com/","tysonfoods.com","137000","-8","47049","0.089","3047","0.478","36309","32488","['10 mail.idp365.net.']"
"Tyson Foods","tysonfoods.net","81","https://www.tysonfoods.com/","tysonfoods.com","137000","-8","47049","0.089","3047","0.478","36309","32488","['10 mail.idp365.net.']"
"Tyson Foods","tysonfoods.com","81","https://www.tysonfoods.com/","tysonfoods.com","137000","-8","47049","0.089","3047","0.478","36309","32488","['no mx server found']"
"Tyson Foods","tysonconvenience.com","81","https://www.tysonfoods.com/","tysonfoods.com","137000","-8","47049","0.089","3047","0.478","36309","32488","['10 mxa-00003402.gslb.pphosted.com.', '10 mxb-00003402.gslb.pphosted.com.']"
"Tyson Foods","tyson.com","81","https://www.tysonfoods.com/","tysonfoods.com","137000","-8","47049","0.089","3047","0.478","36309","32488","['10 mxb-00003402.gslb.pphosted.com.', '10 mxa-00003402.gslb.pphosted.com.']"
"Bristol-Myers Squibb","bmscareers.com","82","https://www.bms.com/","bms.com","32200","-7","46385","0.091","6994","0","109314","155204","['1 mail.h-email.net.']"
"Bristol-Myers Squibb","bms.tal.net","82","https://www.bms.com/","bms.com","32200","-7","46385","0.091","6994","0","109314","155204","['20 cluster2a.eu.messagelabs.com.', '10 cluster2.eu.messagelabs.com.']"
"Bristol-Myers Squibb","bms.com","82","https://www.bms.com/","bms.com","32200","-7","46385","0.091","6994","0","109314","155204","['10 bms-com.mail.protection.outlook.com.']"
"Nike","nike.it","83","https://www.nike.com/","nike.com","73300","2","44538","0.191","5727","1.256","37740","212779","['10 pop.ascotlc.com.', '5 spamfilter2.ascotlc.it.', '20 mail2.ascotlc.it.']"
"Nike","nike.fr","83","https://www.nike.com/","nike.com","73300","2","44538","0.191","5727","1.256","37740","212779","['0 nike-fr.mail.protection.outlook.com.']"
"Nike","nike.de","83","https://www.nike.com/","nike.com","73300","2","44538","0.191","5727","1.256","37740","212779","['10 mx00.kundenserver.de.', '10 mx01.kundenserver.de.']"
"Nike","nike.com.hk","83","https://www.nike.com/","nike.com","73300","2","44538","0.191","5727","1.256","37740","212779","['10 nike1.nike.com.hk.']"
"Nike","nike.com.br","83","https://www.nike.com/","nike.com","73300","2","44538","0.191","5727","1.256","37740","212779","['1 aspmx.l.google.com.', '5 alt2.aspmx.l.google.com.', '10 alt3.aspmx.l.google.com.', '10 alt4.aspmx.l.google.com.', '5 alt1.aspmx.l.google.com.']"
"Nike","nike.com","83","https://www.nike.com/","nike.com","73300","2","44538","0.191","5727","1.256","37740","212779","['10 mxb-001b6002.gslb.pphosted.com.', '10 mxa-001b6002.gslb.pphosted.com.']"
"Nike","nike.co.uk","83","https://www.nike.com/","nike.com","73300","2","44538","0.191","5727","1.256","37740","212779","['10 mx01.hornetsecurity.com.', '20 mx02.hornetsecurity.com.', '30 mx03.hornetsecurity.com.', '40 mx04.hornetsecurity.com.']"
"Nike","nike.co.kr","83","https://www.nike.com/","nike.com","73300","2","44538","0.191","5727","1.256","37740","212779","['10 sfilter.mailwood.com.']"
"Nike","nike.co.id","83","https://www.nike.com/","nike.com","73300","2","44538","0.191","5727","1.256","37740","212779","['10 park-mx.above.com.']"
"Deere","johndeere.com","84","https://www.deere.com/","deere.com","75550","4","44024","0.239","5963","1.168","84114","127457","['10 mxb-000e4101.gslb.pphosted.com.', '10 mxa-000e4101.gslb.pphosted.com.']"
"Deere","deere.com.pl","84","https://www.deere.com/","deere.com","75550","4","44024","0.239","5963","1.168","84114","127457","['10 mxb-000e4101.gslb.pphosted.com.', '10 mxa-000e4101.gslb.pphosted.com.']"
"Deere","deere.com.br","84","https://www.deere.com/","deere.com","75550","4","44024","0.239","5963","1.168","84114","127457","['10 mxa-000e4101.gslb.pphosted.com.', '10 mxb-000e4101.gslb.pphosted.com.']"
"Deere","deere.com.au","84","https://www.deere.com/","deere.com","75550","4","44024","0.239","5963","1.168","84114","127457","['10 mxa-000e4101.gslb.pphosted.com.', '10 mxb-000e4101.gslb.pphosted.com.']"
"Deere","deere.com.ar","84","https://www.deere.com/","deere.com","75550","4","44024","0.239","5963","1.168","84114","127457","['0 edxgw2.dx.deere.com.', '0 edxgw1.dx.deere.com.']"
"Deere","deere.com","84","https://www.deere.com/","deere.com","75550","4","44024","0.239","5963","1.168","84114","127457","['10 mxa-000e4101.gslb.pphosted.com.', '10 mxb-000e4101.gslb.pphosted.com.']"
"Deere","deere.co.uk","84","https://www.deere.com/","deere.com","75550","4","44024","0.239","5963","1.168","84114","127457","['10 mxb-000e4101.gslb.pphosted.com.', '10 mxa-000e4101.gslb.pphosted.com.']"
"Deere","deere.ca","84","https://www.deere.com/","deere.com","75550","4","44024","0.239","5963","1.168","84114","127457","['10 mxb-000e4101.gslb.pphosted.com.', '10 mxa-000e4101.gslb.pphosted.com.']"
"American Express","americanexpress.it","85","https://www.americanexpress.com/","americanexpress.com","64000","-2","43663","0.143","8060","1.571","188548","141613","['10 mx0b-0023b801.pphosted.com.', '10 mx0a-0023b801.pphosted.com.']"
"American Express","americanexpress.fr","85","https://www.americanexpress.com/","americanexpress.com","64000","-2","43663","0.143","8060","1.571","188548","141613","['10 mx0a-0023b801.pphosted.com.', '10 mx0b-0023b801.pphosted.com.']"
"American Express","americanexpress.de","85","https://www.americanexpress.com/","americanexpress.com","64000","-2","43663","0.143","8060","1.571","188548","141613","['10 mx0a-0023b801.pphosted.com.', '10 mx0b-0023b801.pphosted.com.']"
"American Express","americanexpress.com.tw","85","https://www.americanexpress.com/","americanexpress.com","64000","-2","43663","0.143","8060","1.571","188548","141613","['10 service.americanexpress.com.tw.', '20 servicetest.americanexpress.com.tw.']"
"American Express","americanexpress.com.mx","85","https://www.americanexpress.com/","americanexpress.com","64000","-2","43663","0.143","8060","1.571","188548","141613","['10 service.americanexpress.com.mx.', '20 servicetest.americanexpress.com.mx.']"
"American Express","americanexpress.com.br","85","https://www.americanexpress.com/","americanexpress.com","64000","-2","43663","0.143","8060","1.571","188548","141613","['20 servicetest.americanexpress.com.br.', '10 service.americanexpress.com.br.']"
"American Express","americanexpress.com.ar","85","https://www.americanexpress.com/","americanexpress.com","64000","-2","43663","0.143","8060","1.571","188548","141613","['20 servicetest.americanexpress.com.ar.', '10 service.americanexpress.com.ar.']"
"American Express","americanexpress.com","85","https://www.americanexpress.com/","americanexpress.com","64000","-2","43663","0.143","8060","1.571","188548","141613","['10 mx0a-0023b801.pphosted.com.', '10 mx0b-0023b801.pphosted.com.']"
"American Express","americanexpress.co.il","85","https://www.americanexpress.com/","americanexpress.com","64000","-2","43663","0.143","8060","1.571","188548","141613","['10 cluster5.eu.messagelabs.com.', '20 cluster5a.eu.messagelabs.com.']"
"American Express","americanexpress.ch","85","https://www.americanexpress.com/","americanexpress.com","64000","-2","43663","0.143","8060","1.571","188548","141613","['10 cyrus.webstyle.ch.']"
"American Express","americanexpress.ca","85","https://www.americanexpress.com/","americanexpress.com","64000","-2","43663","0.143","8060","1.571","188548","141613","['10 mx0a-0023b801.pphosted.com.', '10 mx0b-0023b801.pphosted.com.']"
"American Express","aexp.com","85","https://www.americanexpress.com/","americanexpress.com","64000","-2","43663","0.143","8060","1.571","188548","141613","['10 mx0a-0023b801.pphosted.com.', '10 mx0b-0023b801.pphosted.com.']"
"Abbott Laboratories","abbottstore.com","86","https://www.abbott.com/","abbott.com","113000","3","43075","0.245","7071","0.573","75196","208726","['10 reply.exacttarget.com.', '10 reply-mx.s4.exacttarget.com.']"
"Abbott Laboratories","abbottpointofcare.com","86","https://www.abbott.com/","abbott.com","113000","3","43075","0.245","7071","0.573","75196","208726","['10 mail.abbottpointofcare.com.']"
"Abbott Laboratories","abbottnutrition.com","86","https://www.abbott.com/","abbott.com","113000","3","43075","0.245","7071","0.573","75196","208726","['10 mxa-00033b02.gslb.pphosted.com.', '10 mxb-00033b02.gslb.pphosted.com.']"
"Abbott Laboratories","abbottnutrition.co.uk","86","https://www.abbott.com/","abbott.com","113000","3","43075","0.245","7071","0.573","75196","208726","['10 mx-abtmxin.abbott.com.']"
"Abbott Laboratories","abbottmolecular.com","86","https://www.abbott.com/","abbott.com","113000","3","43075","0.245","7071","0.573","75196","208726","['10 mxa-00033b02.gslb.pphosted.com.', '10 mxb-00033b02.gslb.pphosted.com.']"
"Abbott Laboratories","abbottfreestyle.com","86","https://www.abbott.com/","abbott.com","113000","3","43075","0.245","7071","0.573","75196","208726","['1 mail.h-email.net.']"
"Abbott Laboratories","abbottdiagnostics.com","86","https://www.abbott.com/","abbott.com","113000","3","43075","0.245","7071","0.573","75196","208726","['10 mx-abtmxin.abbott.com.']"
"Abbott Laboratories","abbott.com","86","https://www.abbott.com/","abbott.com","113000","3","43075","0.245","7071","0.573","75196","208726","['10 mxb-00033b02.gslb.pphosted.com.', '10 mxa-00033b02.gslb.pphosted.com.']"
"StoneX Group","stonexinvest.com","87","https://www.stonex.com/","stonex.com","3242","-29","42534","-0.214","116.3","-0.314","18840","1494","['0 stonexinvest.com.']"
"StoneX Group","stonexfinancial.com","87","https://www.stonex.com/","stonex.com","3242","-29","42534","-0.214","116.3","-0.314","18840","1494","['10 mxb-003e4a01.gslb.pphosted.com.', '5 mxa-003e4a01.gslb.pphosted.com.']"
"StoneX Group","stonexcorp.com","87","https://www.stonex.com/","stonex.com","3242","-29","42534","-0.214","116.3","-0.314","18840","1494","['10 mailstore1.secureserver.net.', '0 smtp.secureserver.net.']"
"StoneX Group","stonexcapital.com","87","https://www.stonex.com/","stonex.com","3242","-29","42534","-0.214","116.3","-0.314","18840","1494","['0 stonexcapital-com.mail.protection.outlook.com.']"
"StoneX Group","stonex.com","87","https://www.stonex.com/","stonex.com","3242","-29","42534","-0.214","116.3","-0.314","18840","1494","['5 mxa-003e4a01.gslb.pphosted.com.', '10 mxb-003e4a01.gslb.pphosted.com.']"
"StoneX Group","stonex.co.uk","87","https://www.stonex.com/","stonex.com","3242","-29","42534","-0.214","116.3","-0.314","18840","1494","['10 mail.stonex.co.uk.', '20 mail2.stonex.co.uk.']"
"StoneX Group","intlfcstone.com","87","https://www.stonex.com/","stonex.com","3242","-29","42534","-0.214","116.3","-0.314","18840","1494","['5 mxa-003e4a01.gslb.pphosted.com.', '10 mxb-003e4a01.gslb.pphosted.com.']"
"Plains GP Holdings","plainsmidstream.com","88","https://www.plains.com/","plains.com","4100","39","42078","0.807","60","0","29978","2243","['10 plainsmidstream-com.mail.protection.outlook.com.']"
"Plains GP Holdings","plainslogistics.com","88","https://www.plains.com/","plains.com","4100","39","42078","0.807","60","0","29978","2243","['30 mx3.zoho.com.', '10 mx.zoho.com.', '20 mx2.zoho.com.']"
"Plains GP Holdings","plainsenergy.com","88","https://www.plains.com/","plains.com","4100","39","42078","0.807","60","0","29978","2243","['0 plainsenergy-com.mail.protection.outlook.com.']"
"Plains GP Holdings","plainsag.com","88","https://www.plains.com/","plains.com","4100","39","42078","0.807","60","0","29978","2243","['10 wemailds2.sandhills.com.', '20 semailds2.sandhills.com.', '20 semailds.sandhills.com.', '10 wemailds.sandhills.com.']"
"Plains GP Holdings","plains.com","88","https://www.plains.com/","plains.com","4100","39","42078","0.807","60","0","29978","2243","['0 plains-com.mail.protection.outlook.com.']"
"Enterprise Products","eprod.com","89","https://www.enterpriseproducts.com/","enterpriseproducts.com","6911","16","40807","0.5","4637.7","0.228","67526","56172","['20 smtp4.eprod.com.', '20 smtp3.eprod.com.', '10 smtp2.eprod.com.', '10 smtp1.eprod.com.']"
"Enterprise Products","epenergy.com","89","https://www.enterpriseproducts.com/","enterpriseproducts.com","6911","16","40807","0.5","4637.7","0.228","67526","56172","['10 mxb-001ebd01.gslb.pphosted.com.', '10 mxa-001ebd01.gslb.pphosted.com.']"
"Enterprise Products","enterpriseproducts.com","89","https://www.enterpriseproducts.com/","enterpriseproducts.com","6911","16","40807","0.5","4637.7","0.228","67526","56172","['no mx server found']"
"TIAA","tiaa.org","90","https://www.tiaa.org/","tiaa.org","15065","-11","40526","-0.026","4060.7","6.276","698191","0","['10 mx-smtp04.tiaa-cref.org.', '10 mx-smtp03.tiaa-cref.org.', '10 mx-smtp02.tiaa-cref.org.', '10 mx-smtp01.tiaa-cref.org.']"
"TIAA","tiaa-cref.org","90","https://www.tiaa.org/","tiaa.org","15065","-11","40526","-0.026","4060.7","6.276","698191","0","['10 mx-smtp02.tiaa-cref.org.', '10 mx-smtp01.tiaa-cref.org.', '10 mx-smtp04.tiaa-cref.org.', '10 mx-smtp03.tiaa-cref.org.']"
"TIAA","tiaa-cref.com","90","https://www.tiaa.org/","tiaa.org","15065","-11","40526","-0.026","4060.7","6.276","698191","0","['10 custmx.cscdns.net.']"
"Oracle","oraclepartners.com","91","https://www.oracle.com/","oracle.com","132000","-11","40479","0.036","13746","0.356","131107","220737","['20 mx2-us2.ppe-hosted.com.', '10 mx1-us2.ppe-hosted.com.']"
"Oracle","oraclecloud.com","91","https://www.oracle.com/","oracle.com","132000","-11","40479","0.036","13746","0.356","131107","220737","['10 mxb-00069f01.gslb.pphosted.com.', '10 mxa-00069f01.gslb.pphosted.com.']"
"Oracle","oracleacademy.org","91","https://www.oracle.com/","oracle.com","132000","-11","40479","0.036","13746","0.356","131107","220737","['10 mailstore1.secureserver.net.', '0 smtp.secureserver.net.']"
"Oracle","oracle.net","91","https://www.oracle.com/","oracle.com","132000","-11","40479","0.036","13746","0.356","131107","220737","['10 mail.onlineearth.com.']"
"Oracle","oracle.com","91","https://www.oracle.com/","oracle.com","132000","-11","40479","0.036","13746","0.356","131107","220737","['20 mxb-00069f01.gslb.pphosted.com.', '20 mxa-00069f01.gslb.pphosted.com.']"
"Thermo Fisher Scientific","thermofisher.jp","92","https://www.thermofisher.com/","thermofisher.com","129000","3","39211","0.217","7725","0.212","95123","231057","['10 custmx.register.com.']"
"Thermo Fisher Scientific","thermofisher.in","92","https://www.thermofisher.com/","thermofisher.com","129000","3","39211","0.217","7725","0.212","95123","231057","['10 mxb-002a2102.gslb.pphosted.com.', '10 mxa-002a2102.gslb.pphosted.com.']"
